TripID,StartDate,StartTime,EndDate,EndTime,TripDuration,TripDistance,StartLatitude,StartLongitude,EndLatitude,EndLongitude,DayOfWeek,HourNum
4b871a3b-be70-5d44-9e09-7cba5e6fc7ae,6/14/2020,16:15,6/14/2020,16:30,10,0.001,38.221,-85.762,38.221,-85.762,1,16
ec798ef7-91cf-5d23-a23d-b852ae62e64e,6/14/2020,16:15,6/14/2020,16:15,0,0.002,38.253,-85.736,38.253,-85.736,1,16
1a3e5223-3413-5024-93d8-c4a3124f394a,6/14/2020,16:15,6/14/2020,16:30,9,0.871,38.254,-85.736,38.258,-85.748,1,16
bae90c1f-b687-5bbb-8994-6d9a8d820a7a,6/14/2020,16:15,6/14/2020,16:45,27,0.105,38.256,-85.752,38.256,-85.752,1,16
f9893272-2499-5fa6-a367-2bdca09405ab,6/14/2020,16:15,6/14/2020,16:30,12,0.037,38.232,-85.709,38.232,-85.71,1,16
1c3294d3-d45e-5c43-8ff5-8875fb4eedd8,6/14/2020,16:15,6/14/2020,16:30,15,0.699,38.242,-85.726,38.243,-85.726,1,16
9fad7cfa-6985-5b64-9670-6647d41f1e52,6/14/2020,16:15,6/14/2020,16:15,3,0.325,38.242,-85.724,38.239,-85.723,1,16
1cfe2e47-6668-5274-8175-7c4ee0d83c60,6/14/2020,16:15,6/14/2020,16:30,9,1.085,38.258,-85.745,38.263,-85.735,1,16
81cb7f70-1539-5e49-ba03-28ea1fc89241,6/14/2020,16:15,6/14/2020,16:15,3,0.004,38.232,-85.763,38.232,-85.763,1,16
a374cada-f1a5-522c-b1e6-4fb563f64a70,6/14/2020,16:15,6/14/2020,16:30,13,0.008,38.244,-85.634,38.244,-85.634,1,16
6eb947d9-993f-57b5-816b-fae0a561057b,6/14/2020,16:15,6/14/2020,16:45,28,2.363,38.255,-85.699,38.255,-85.696,1,16
23ee9d0d-8722-56e7-89af-10d9d4941b69,6/14/2020,16:15,6/14/2020,16:30,10,0,38.24,-85.724,38.24,-85.724,1,16
9c8e699c-5f5d-5df8-ad14-b5113ad47ada,6/14/2020,16:30,6/14/2020,17:00,31,0.492,38.237,-85.72,38.235,-85.715,1,16
7478fc30-6ca4-51e6-b013-4bf7332b311b,6/14/2020,16:30,6/14/2020,17:00,29,0.001,38.256,-85.749,38.256,-85.749,1,16
a584fafe-555e-5e85-800f-800463ad2cbd,6/14/2020,16:30,6/14/2020,16:45,9,0.717,38.241,-85.735,38.241,-85.732,1,16
5bef27fd-8fe2-5dc6-be7c-656681d94786,6/14/2020,16:30,6/14/2020,16:45,19,2.833,38.235,-85.76,38.261,-85.777,1,16
b5c847cc-dc3c-59d1-83ad-1f2fad98b6a9,6/14/2020,16:30,6/14/2020,16:30,1,0.001,38.232,-85.763,38.232,-85.763,1,16
c8597c74-f391-5e63-b24e-8c1cddfb84df,6/14/2020,16:30,6/14/2020,16:45,7,0.642,38.238,-85.72,38.235,-85.715,1,16
4ae2b5de-39d6-5fe8-92f4-3e4a59b680e0,6/14/2020,16:30,6/14/2020,16:45,4,0.812,38.238,-85.72,38.235,-85.716,1,16
a86f364b-522b-5be8-9b4b-25edbc731b7c,6/14/2020,16:45,6/14/2020,16:45,1,0.001,38.262,-85.736,38.262,-85.736,1,16
85d8e5d8-7c7d-5b70-ad6d-c8a95d356f49,6/14/2020,16:45,6/14/2020,18:00,75,15.39,38.262,-85.736,38.253,-85.738,1,16
abb1a8fc-58d7-524a-a8a0-284e3820c693,6/14/2020,16:45,6/14/2020,16:45,1,0.001,38.262,-85.736,38.262,-85.736,1,16
c5c670b4-5891-5590-a101-98d6ccd56837,6/14/2020,17:00,6/14/2020,17:15,10,0.003,38.24,-85.724,38.24,-85.724,1,17
25f3bbdc-7b6c-5255-bd44-45253738e690,6/14/2020,17:00,6/14/2020,17:30,17,0.006,38.24,-85.724,38.24,-85.724,1,17
76a9bc1a-4cfc-5dbd-876d-de1565f1065d,6/14/2020,17:00,6/14/2020,17:00,1,0.006,38.24,-85.724,38.24,-85.724,1,17
31cba25d-ee4d-5c85-8e8f-9530c8c0d3a9,6/14/2020,17:00,6/14/2020,17:15,5,0.45,38.232,-85.709,38.236,-85.716,1,17
07bec784-bbed-5de0-bc69-10677e94e7b4,6/14/2020,17:00,6/14/2020,17:30,23,2.508,38.235,-85.715,38.24,-85.724,1,17
f0bf2e99-8685-5db1-928b-c9bd6343b58f,6/14/2020,17:00,6/14/2020,17:30,29,0.021,38.258,-85.75,38.258,-85.75,1,17
321d830a-5621-52fb-8e71-adb5729561bd,6/14/2020,17:00,6/14/2020,17:00,6,1.005,38.263,-85.737,38.259,-85.747,1,16
26f48862-da63-569b-8613-dc799635f101,6/14/2020,17:00,6/14/2020,17:30,33,3.783,38.259,-85.75,38.258,-85.75,1,17
c942d7fa-3156-5b28-84cf-ae88344b46d1,6/14/2020,17:00,6/14/2020,17:00,6,0.916,38.262,-85.73,38.257,-85.742,1,16
7c6a6754-0e16-5e81-94c6-6b678982d061,6/14/2020,17:00,6/14/2020,17:30,24,4.654,38.246,-85.726,38.231,-85.678,1,17
ca128392-ed05-529b-b664-e601f3dcd2d1,6/14/2020,17:00,6/14/2020,17:30,30,0.017,38.258,-85.75,38.258,-85.75,1,17
c9a190de-2549-5d2c-949a-60d4c2469e0a,6/14/2020,17:00,6/14/2020,17:30,24,2.48,38.235,-85.715,38.24,-85.724,1,17
dcdf9e31-a588-56cc-91af-c5f933d20c53,6/14/2020,17:00,6/14/2020,17:30,24,4.48,38.235,-85.715,38.239,-85.722,1,17
011e83e3-3ea9-5d1a-9f7a-3467d6cf573e,6/14/2020,17:15,6/14/2020,17:30,16,0.001,38.236,-85.728,38.236,-85.727,1,17
0f8e75bc-a3a5-53ac-8c5b-c9b1f1bca1a6,6/14/2020,17:15,6/14/2020,17:30,14,0.002,38.236,-85.728,38.236,-85.727,1,17
2fb6e12c-78ed-5249-a8ce-97321f044ef7,6/14/2020,17:15,6/14/2020,17:15,2,0.005,38.257,-85.748,38.257,-85.748,1,17
554c1f25-5845-5f62-b0f5-472119fbf6ce,6/14/2020,17:15,6/14/2020,19:45,141,6.488,38.258,-85.745,38.259,-85.746,1,17
1bee36eb-df9a-550c-954b-74e600b83c4d,6/14/2020,17:15,6/14/2020,19:45,143,7.097,38.258,-85.745,38.259,-85.745,1,17
2efe36ab-e595-5efa-8198-a976089ac94a,6/14/2020,17:15,6/14/2020,17:30,10,0.146,38.257,-85.749,38.258,-85.749,1,17
3d870b32-e1be-5a77-a3ca-eb9a0ea4d052,6/14/2020,17:15,6/14/2020,19:45,147,8.034,38.258,-85.746,38.259,-85.745,1,17
8fabe62f-a379-58b1-a9ee-8612707c3cd8,6/14/2020,17:15,6/14/2020,19:45,148,7.44,38.258,-85.745,38.259,-85.746,1,17
ce384320-1a1d-573b-be30-fa7d9b14d693,6/14/2020,17:30,6/14/2020,17:45,7,1.501,38.261,-85.737,38.254,-85.736,1,17
602c77b7-1cac-559a-bde5-643cd9f701b1,6/14/2020,17:30,6/14/2020,17:45,7,1.483,38.26,-85.734,38.252,-85.733,1,17
7719890a-9602-5bf7-b5c3-9e6778794e5b,6/14/2020,17:30,6/14/2020,17:30,3,0.475,38.236,-85.716,38.232,-85.71,1,17
8561a456-50bd-5c51-b870-d78214e5fa0a,6/14/2020,17:30,6/14/2020,17:30,6,0.003,38.26,-85.744,38.26,-85.744,1,17
bf7554bb-bdc1-5c0b-92d6-4016e27b69ba,6/14/2020,17:30,6/14/2020,18:00,31,0.005,38.256,-85.752,38.256,-85.752,1,17
32b80966-dbed-5867-912c-30f7aa9b13a9,6/14/2020,17:30,6/14/2020,17:30,2,0.04,38.24,-85.724,38.24,-85.724,1,17
986637c6-475e-5f2d-951e-29f9d8e433c9,6/14/2020,17:30,6/14/2020,17:30,3,0.67,38.245,-85.731,38.244,-85.73,1,17
cc869a24-dbb4-5849-ba1d-d610d8617266,6/14/2020,17:30,6/14/2020,17:45,6,0.008,38.258,-85.749,38.258,-85.749,1,17
66ba8866-1891-5fc4-b5a9-f5bb20840645,6/14/2020,17:30,6/14/2020,17:45,10,0.002,38.258,-85.749,38.258,-85.749,1,17
bc710725-6b1a-53a9-805d-772681935a74,6/14/2020,17:45,6/14/2020,18:15,34,1.657,38.232,-85.709,38.224,-85.734,1,17
8d063f21-acab-5f9c-a8eb-f7e3a7636f2d,6/14/2020,17:45,6/14/2020,20:30,161,8.642,38.258,-85.749,38.258,-85.749,1,17
effc08f4-b2e3-50c0-bbb9-c302df99abdd,6/14/2020,17:45,6/14/2020,20:45,189,49.56,38.245,-85.747,38.11,-85.683,1,17
90327b2d-9823-57b8-ae12-967764a95139,6/14/2020,17:45,6/14/2020,19:15,80,4.626,38.207,-85.766,38.209,-85.772,1,17
1a7c13f8-a9f2-5b48-8099-799d004d5165,6/14/2020,17:45,6/14/2020,18:00,13,1.045,38.271,-85.741,38.269,-85.739,1,17
7e810790-5524-5d75-a445-fa295cb37173,6/14/2020,17:45,6/14/2020,18:00,11,1.574,38.221,-85.763,38.204,-85.763,1,17
64fe26ac-89da-5aef-a320-350794e301f1,6/14/2020,17:45,6/14/2020,18:00,8,1.646,38.221,-85.763,38.204,-85.764,1,17
6babc882-8089-58af-84a3-281d39fb9236,6/14/2020,17:45,6/14/2020,18:00,2,0.296,38.22,-85.763,38.217,-85.762,1,17
420d1a28-86c1-5972-8a7c-8085ed205715,6/14/2020,17:45,6/14/2020,17:45,1,1.778,38.256,-85.752,38.258,-85.749,1,17
019797a8-577e-5df6-90b2-f74de795106f,6/14/2020,17:45,6/14/2020,17:45,1,0.003,38.217,-85.764,38.217,-85.764,1,17
8fd6bc95-b482-5487-9b25-ad6f5ef94fe1,6/14/2020,17:45,6/14/2020,17:45,4,0.699,38.237,-85.73,38.244,-85.739,1,17
6432e3cf-9e41-5bb5-8a05-bd71c9d2e6b6,6/14/2020,17:45,6/14/2020,18:30,44,6.456,38.213,-85.752,38.213,-85.754,1,17
a81a22f6-90b7-50fb-b379-c43d3555e44f,6/14/2020,18:00,6/14/2020,18:30,19,2.371,38.239,-85.722,38.239,-85.722,1,18
ebea4d91-d29c-5836-a426-90e6c5cd076f,6/14/2020,18:00,6/14/2020,18:30,22,0.215,38.204,-85.762,38.204,-85.761,1,18
e3ff687d-bb71-51cb-a93b-faaf721b4965,6/14/2020,18:00,6/14/2020,18:15,8,2.377,38.245,-85.731,38.242,-85.739,1,18
86d6fc1d-d1b8-5515-ac7b-59db7480146f,6/14/2020,18:00,6/14/2020,21:00,180,596.139,38.262,-85.736,38.265,-85.739,1,17
90d50fd9-5d26-5673-8c48-d3f48bd544bb,6/14/2020,18:00,6/14/2020,18:00,6,0.785,38.241,-85.725,38.242,-85.721,1,17
7aa238ea-9a09-5bf4-88ea-f9a2deed31f4,6/14/2020,18:00,6/14/2020,18:15,26,1.469,38.232,-85.709,38.238,-85.721,1,17
7ba60a33-8ae8-556d-ac32-67ce3322f7a2,6/14/2020,18:00,6/14/2020,18:30,20,0.008,38.239,-85.722,38.239,-85.721,1,18
ab8ecdb3-3597-5f68-bb40-35b53835371b,6/14/2020,18:00,6/14/2020,18:15,4,0.046,38.204,-85.762,38.204,-85.762,1,18
1c5df838-ca45-542e-b3a8-56fe028c3db0,6/14/2020,18:00,6/14/2020,18:45,50,0.356,38.249,-85.754,38.25,-85.754,1,17
47359226-31ed-5d09-aa2f-8c3e7f853220,6/14/2020,18:15,6/14/2020,18:45,20,0,38.243,-85.632,38.243,-85.632,1,18
bb6a9dc7-5371-50f3-be73-8418140e414f,6/14/2020,18:15,6/14/2020,18:30,25,3.34,38.243,-85.732,38.235,-85.734,1,18
2b70304d-bddb-52c7-9a3a-146112f712d2,6/14/2020,18:15,6/14/2020,19:00,31,4.095,38.256,-85.752,38.256,-85.753,1,18
ef9d3458-35de-50d7-b9c3-271a7d7c4b50,6/14/2020,18:15,6/14/2020,19:15,50,3.275,38.238,-85.723,38.24,-85.705,1,18
6ac834d5-1661-5a60-8e74-078319562e25,6/14/2020,18:15,6/14/2020,18:30,10,2.14,38.206,-85.762,38.227,-85.76,1,18
ac3e7572-fc5d-5115-9402-4e02ce1951b8,6/14/2020,18:15,6/14/2020,18:15,0,0.098,38.256,-85.752,38.256,-85.753,1,18
31cf563e-03d0-5cfd-ab9f-5e89eee6c84b,6/14/2020,18:15,6/14/2020,19:00,32,1.933,38.256,-85.752,38.256,-85.755,1,18
8422fcb9-d134-518d-9a2f-61ad92d7544a,6/14/2020,18:15,6/14/2020,19:00,33,3.869,38.256,-85.752,38.256,-85.754,1,18
5eb0e4c4-119f-5486-9151-d4f832a42b34,6/14/2020,18:30,6/14/2020,18:30,2,0.006,38.222,-85.761,38.222,-85.761,1,18
46a1387c-cb0f-50b7-934e-f2209a1b4738,6/14/2020,18:30,6/14/2020,19:30,52,0.002,38.231,-85.704,38.231,-85.704,1,18
e637bd0d-deec-5c2f-800a-06786468812f,6/14/2020,18:30,6/14/2020,18:30,2,0.344,38.222,-85.761,38.222,-85.761,1,18
133d30b7-f876-57a8-9e73-33eda87cf23a,6/14/2020,18:30,6/14/2020,18:30,13,1.198,38.241,-85.714,38.238,-85.705,1,18
cb59acea-aa40-5ba3-8ea9-d00e006538ea,6/14/2020,18:30,6/14/2020,19:15,36,0.77,38.271,-85.741,38.27,-85.742,1,18
b202edee-a239-5a3d-8122-ba42ae5801d4,6/14/2020,18:30,6/14/2020,18:30,2,0.775,38.259,-85.751,38.259,-85.75,1,18
1cd46265-5266-50dd-847b-084633a96ef6,6/14/2020,18:30,6/14/2020,18:45,11,0.37,38.261,-85.75,38.263,-85.749,1,18
fca24ef8-22ea-5063-8a41-4c21edb0db60,6/14/2020,18:30,6/14/2020,19:00,35,0.078,38.233,-85.683,38.233,-85.682,1,18
2ae626fa-f6c2-5d6f-a3a1-068af082cdb9,6/14/2020,18:30,6/14/2020,18:45,11,1.663,38.248,-85.728,38.237,-85.749,1,18
1e1a7ea6-93cb-581d-98c4-bc4d2dc1f4a0,6/14/2020,18:45,6/14/2020,18:45,2,0.004,38.261,-85.737,38.261,-85.737,1,18
158ca7de-bbe4-538c-8e7c-63fc3735e301,6/14/2020,18:45,6/14/2020,19:30,48,0.673,38.235,-85.712,38.241,-85.703,1,18
ae5eeff7-018f-50e8-96ba-82c71891d5dc,6/14/2020,18:45,6/14/2020,19:30,50,0.347,38.271,-85.741,38.27,-85.742,1,18
1bee424b-6365-5db2-8055-10a00edba5fa,6/14/2020,18:45,6/14/2020,19:15,30,0.073,38.258,-85.747,38.258,-85.747,1,18
9465a5a4-4f20-5f7a-91b4-2abe8b6c9dd6,6/14/2020,18:45,6/14/2020,19:30,41,0.091,38.234,-85.694,38.234,-85.695,1,18
d07ee69f-b387-54ec-b84e-df4a5d4aa6cc,6/14/2020,18:45,6/14/2020,20:30,108,1.276,38.256,-85.743,38.26,-85.736,1,18
4a6703e6-446d-5be6-b0a4-67acc67f6df5,6/14/2020,18:45,6/14/2020,19:00,17,1.725,38.224,-85.7,38.238,-85.717,1,18
017a9c47-e8c3-5990-924d-8b21f0fcc450,6/14/2020,18:45,6/14/2020,20:30,107,0.513,38.257,-85.746,38.258,-85.745,1,18
68b16808-9cd0-5de9-aa61-f47bb3804afc,6/14/2020,19:00,6/14/2020,19:00,9,0.136,38.262,-85.737,38.262,-85.737,1,18
66347d02-4a2a-54b4-a533-915be459e5d2,6/14/2020,19:00,6/14/2020,19:30,36,0.213,38.261,-85.737,38.261,-85.738,1,18
dfa95064-ca71-5453-95c1-d64ea6d026a5,6/14/2020,19:00,6/14/2020,20:30,93,8.073,38.266,-85.741,38.262,-85.749,1,19
be347156-e61f-5d17-9d21-6a5f52362434,6/14/2020,19:00,6/14/2020,19:15,1,0.009,38.258,-85.75,38.258,-85.75,1,19
5d33b1f3-b410-572d-a4c3-122df61bfb6e,6/14/2020,19:00,6/14/2020,19:15,8,0.279,38.234,-85.715,38.235,-85.715,1,19
ac5f2444-a78c-5a00-bbe5-56ea45a2ee40,6/14/2020,19:00,6/14/2020,19:15,16,1.844,38.231,-85.707,38.233,-85.712,1,18
578dfdc9-5a00-56e8-a666-f0d3f01eda06,6/14/2020,19:00,6/14/2020,19:00,7,1.367,38.232,-85.71,38.243,-85.726,1,18
92c429d6-4df8-510a-bd5a-4c31989ac3de,6/14/2020,19:15,6/14/2020,19:30,11,0.75,38.261,-85.737,38.261,-85.742,1,19
d2a232fe-276c-58be-8406-00f76acb9944,6/14/2020,19:15,6/14/2020,19:45,32,0.002,38.262,-85.737,38.262,-85.737,1,19
f4f664a8-851f-5109-bec2-59ec2dbfa438,6/14/2020,19:15,6/14/2020,19:45,30,0.006,38.244,-85.759,38.244,-85.759,1,19
4cfbe16b-bb55-5621-bde5-4476067af6cb,6/14/2020,19:15,6/14/2020,19:15,5,0.395,38.223,-85.769,38.221,-85.763,1,19
e1169926-e599-5e80-b243-3279ccb49ca8,6/14/2020,19:15,6/14/2020,19:30,1,0.005,38.253,-85.736,38.253,-85.736,1,19
520f98b6-1a82-5577-975c-7265595bc788,6/14/2020,19:15,6/14/2020,19:15,1,0.292,38.224,-85.761,38.226,-85.762,1,19
c11e99b0-1803-59bc-a054-e9adea3e06a9,6/14/2020,19:15,6/14/2020,19:30,8,0.968,38.235,-85.706,38.237,-85.702,1,19
dd53b668-016c-5a62-84fb-418128b905d7,6/14/2020,19:15,6/14/2020,19:30,14,2.549,38.227,-85.76,38.228,-85.779,1,19
5a8a2b5a-c399-5274-bb50-3a7c8388f8c6,6/14/2020,19:15,6/14/2020,19:15,4,0.367,38.224,-85.76,38.226,-85.763,1,19
d7f89f57-4490-5737-b3ad-75d83fb58b3f,6/14/2020,19:15,6/14/2020,19:30,5,0.079,38.236,-85.71,38.236,-85.71,1,19
95a57bbf-1433-573c-b571-3788bcc62ee2,6/14/2020,19:15,6/14/2020,19:15,0,0.04,38.257,-85.749,38.257,-85.749,1,19
496c5c18-499b-5d68-97d4-62ad6d1a4e48,6/14/2020,19:15,6/14/2020,19:30,8,0.522,38.231,-85.708,38.236,-85.71,1,19
71fc4c79-efcb-5b99-bcc4-cf1d6acc9390,6/14/2020,19:15,6/14/2020,19:30,16,0.036,38.262,-85.736,38.262,-85.736,1,19
f4e6fd06-4eee-54fe-82bf-7317d5dfa3d5,6/14/2020,19:15,6/14/2020,19:30,16,1.797,38.221,-85.763,38.214,-85.751,1,19
1a64a23a-a9ba-53e0-8ca5-915c6d2acb9b,6/14/2020,19:15,6/14/2020,19:15,0,0.007,38.258,-85.749,38.258,-85.749,1,19
108a9ad3-7364-587b-843d-8671b8e04f1d,6/14/2020,19:15,6/14/2020,19:45,32,2.655,38.258,-85.75,38.257,-85.75,1,19
f9124ab0-1fa9-5331-b956-d5bd100336c2,6/14/2020,19:15,6/14/2020,19:30,10,2.782,38.196,-85.804,38.192,-85.778,1,19
bfedeaa3-daeb-5f3c-b8bc-d0ce6dc0b832,6/14/2020,19:15,6/14/2020,19:30,11,0.103,38.261,-85.737,38.26,-85.737,1,19
ac8c74ce-fb91-5eb2-810d-04d1e39f7c1e,6/14/2020,19:15,6/14/2020,20:30,84,0.012,38.271,-85.742,38.271,-85.742,1,19
6a49bc7c-3ff2-5eea-ac9d-4c7416682ca1,6/14/2020,19:15,6/14/2020,20:30,65,0.281,38.258,-85.744,38.258,-85.749,1,19
dc3c8c2c-c6ab-5d46-9a45-116475b7a23a,6/14/2020,19:15,6/14/2020,20:15,51,3.345,38.264,-85.731,38.265,-85.732,1,19
e52ed806-058c-558d-b4c7-ebd84f59c835,6/14/2020,19:15,6/14/2020,20:00,50,0,38.262,-85.736,38.262,-85.736,1,19
be5d7267-f0e3-5b5a-998e-3995ec585cf7,6/14/2020,19:30,6/14/2020,23:30,237,0.947,38.263,-85.741,38.262,-85.743,1,19
a6100308-8b98-57bb-a2d9-4b30a757a95b,6/14/2020,19:30,6/14/2020,19:45,23,0.002,38.244,-85.759,38.244,-85.759,1,19
47ce975a-2033-59d5-9248-64f9ca722f8a,6/14/2020,19:30,6/14/2020,20:30,59,4.898,38.235,-85.704,38.231,-85.703,1,19
435a693c-e4ba-559c-b9cf-7f7557c8fe27,6/14/2020,19:30,6/14/2020,20:00,26,2.4,38.226,-85.759,38.225,-85.742,1,19
284744c4-5341-5d39-b48f-937739727284,6/14/2020,19:30,6/14/2020,19:30,0,0.007,38.258,-85.749,38.258,-85.749,1,19
38642e37-93cd-5ade-ac2c-49557c780e48,6/14/2020,19:30,6/14/2020,20:00,28,2.956,38.236,-85.704,38.239,-85.698,1,19
20c2765a-8b94-554b-8d0f-60e69382aeb5,6/14/2020,19:30,6/14/2020,19:30,0,0.007,38.258,-85.749,38.258,-85.749,1,19
22fa10fe-9ef3-5a75-a782-c52fdb6dbdd2,6/14/2020,19:30,6/14/2020,19:30,0,0.002,38.258,-85.749,38.258,-85.749,1,19
54efa076-8a14-5406-b3f1-52f41cd19057,6/14/2020,19:30,6/14/2020,20:00,26,3.045,38.236,-85.702,38.238,-85.72,1,19
17318cf9-4394-5eee-ba02-89918ebeeba8,6/14/2020,19:30,6/14/2020,19:30,5,0.054,38.236,-85.704,38.236,-85.704,1,19
f2c25276-3037-54fd-8add-0dc1c8bac694,6/14/2020,19:30,6/14/2020,20:45,84,4.655,38.255,-85.732,38.261,-85.749,1,19
4778c4b8-d3b4-5808-abe4-90225f72f73f,6/14/2020,19:30,6/14/2020,20:00,30,0.032,38.225,-85.76,38.224,-85.76,1,19
b0932b51-3f71-530c-adac-bf3b6a2690e4,6/14/2020,19:30,6/14/2020,19:45,1,0.002,38.23,-85.748,38.23,-85.748,1,19
345eb9f7-770e-5976-95c0-c342420943f3,6/14/2020,19:30,6/14/2020,19:30,1,0.003,38.258,-85.749,38.258,-85.749,1,19
f046afeb-9266-570f-a630-067eaeee4f23,6/14/2020,19:30,6/14/2020,19:30,0,0.001,38.258,-85.749,38.258,-85.749,1,19
681208cb-c2ce-5f82-ac0b-b9278f78bb32,6/14/2020,19:30,6/14/2020,20:15,38,1.667,38.257,-85.747,38.257,-85.748,1,19
a8fb8e8f-7456-56c0-9541-fbea465a08ce,6/14/2020,19:30,6/14/2020,20:30,64,1.005,38.258,-85.75,38.258,-85.749,1,19
e05c39de-d7fe-57b0-8c68-eb1038cc393b,6/14/2020,19:30,6/14/2020,20:15,47,1.053,38.258,-85.745,38.264,-85.738,1,19
ecb87311-36a8-5fea-975b-b0ca7d2b7beb,6/14/2020,19:30,6/14/2020,20:15,48,1.766,38.258,-85.745,38.253,-85.74,1,19
9e4a055d-8782-5303-ae8c-ee362a7870b0,6/14/2020,19:30,6/14/2020,20:15,38,1.592,38.257,-85.748,38.257,-85.748,1,19
9c563158-6778-51ca-bf58-88930b264265,6/14/2020,19:45,6/14/2020,21:30,114,6.442,38.234,-85.712,38.238,-85.72,1,19
36825115-3c05-5b05-9406-6329477c1604,6/14/2020,19:45,6/14/2020,21:30,109,5.011,38.234,-85.712,38.238,-85.72,1,19
e7c3ba64-8bd8-5135-9eef-b1e08000cf82,6/14/2020,19:45,6/14/2020,19:45,3,0.566,38.26,-85.744,38.26,-85.739,1,19
646698dc-81dd-57e4-97ea-b4b21b561f0d,6/14/2020,19:45,6/14/2020,20:00,3,0.003,38.233,-85.737,38.233,-85.737,1,19
22699bc4-2c46-5851-b7d8-20f938a2b83a,6/14/2020,19:45,6/14/2020,20:15,26,0.007,38.262,-85.736,38.262,-85.736,1,19
d3bec625-3879-5cfc-91c2-fd40a2948638,6/14/2020,19:45,6/14/2020,19:45,1,0.013,38.231,-85.752,38.231,-85.752,1,19
75377f03-5bf0-5cd3-ab88-3054b3f2d4ae,6/14/2020,19:45,6/14/2020,19:45,7,1.273,38.214,-85.751,38.221,-85.762,1,19
2d7c7f7f-030f-5210-beb6-d3881f69297d,6/14/2020,19:45,6/14/2020,20:45,53,0.434,38.218,-85.763,38.224,-85.763,1,19
6d39db8d-c9c1-5b9e-96a1-a1633eb33c7e,6/14/2020,19:45,6/14/2020,21:00,75,4.528,38.234,-85.712,38.232,-85.709,1,19
0889c33e-0655-5d18-a882-5e0046c2f887,6/14/2020,19:45,6/14/2020,19:45,2,0.266,38.26,-85.744,38.261,-85.74,1,19
e3d88f60-691c-57ba-8a03-9c32d356dfb8,6/14/2020,19:45,6/14/2020,20:15,28,2.239,38.27,-85.737,38.271,-85.738,1,19
55760696-6f7b-573b-8c17-45a9125424fc,6/14/2020,19:45,6/14/2020,21:45,129,0.04,38.24,-85.739,38.239,-85.739,1,19
aa03a41b-525a-5a55-ab17-942b63e7f875,6/14/2020,19:45,6/14/2020,20:15,25,1.601,38.259,-85.737,38.255,-85.754,1,19
47df5782-6929-5158-a1bf-b3ff73ec4d09,6/14/2020,19:45,6/14/2020,20:00,18,1.29,38.262,-85.736,38.258,-85.752,1,19
e40daa11-98d8-56b0-8062-cba135447f38,6/14/2020,19:45,6/14/2020,20:15,26,1.374,38.26,-85.75,38.266,-85.731,1,19
36693751-2d2b-5f74-a60f-de3399662d64,6/14/2020,20:00,6/14/2020,20:30,24,0.012,38.236,-85.703,38.236,-85.703,1,19
449e3399-314e-5dd1-8196-88ac1217501e,6/14/2020,20:00,6/14/2020,20:30,24,0.629,38.236,-85.703,38.236,-85.703,1,20
7af03d39-9676-5e3f-a979-8879313cace8,6/14/2020,20:00,6/14/2020,20:30,21,0.039,38.236,-85.703,38.236,-85.703,1,20
4a37a431-93bb-51a6-8280-69b714a54d60,6/14/2020,20:00,6/14/2020,20:30,25,2.283,38.236,-85.704,38.237,-85.703,1,19
32f9c00e-dd41-58e2-8636-9627203049c3,6/14/2020,20:00,6/14/2020,20:00,1,0.016,38.224,-85.74,38.224,-85.739,1,20
c538e85c-c2ba-5ba7-9315-5a9062b10616,6/14/2020,20:00,6/14/2020,20:45,39,4.868,38.218,-85.765,38.225,-85.765,1,20
47d3a9b4-1817-5d3c-9e43-f54a4bf9b27c,6/14/2020,20:00,6/14/2020,20:00,5,0.093,38.23,-85.706,38.229,-85.708,1,20
7d3521ad-a1e4-5b38-a8de-c4d4c7f264ef,6/14/2020,20:00,6/14/2020,20:15,21,0.027,38.262,-85.736,38.262,-85.736,1,19
4cc740a0-26ef-59cd-95ad-9106114e12a6,6/14/2020,20:00,6/14/2020,20:15,25,0.004,38.239,-85.699,38.239,-85.699,1,19
ea0cbd32-1b5c-5eef-9bd2-cdafdda8c4ba,6/14/2020,20:00,6/14/2020,20:15,19,0.001,38.262,-85.736,38.262,-85.736,1,19
4e418f56-7c07-5ed7-8e1c-3c5e165c0d48,6/14/2020,20:00,6/14/2020,21:00,52,9.439,38.255,-85.744,38.262,-85.737,1,20
c9ee58e6-0164-53a3-97b4-bbbbf96c363d,6/14/2020,20:00,6/14/2020,20:30,30,1.68,38.26,-85.744,38.27,-85.739,1,20
e10ed512-f6a5-51d9-8247-8113a6fd57e6,6/14/2020,20:00,6/14/2020,20:45,53,5.762,38.269,-85.739,38.216,-85.751,1,19
9203bf1c-67e0-5d45-81a5-e3fea4ab22b2,6/14/2020,20:00,6/14/2020,20:45,34,1.022,38.257,-85.746,38.252,-85.733,1,20
f0e4c15c-02de-5f36-b9f9-ad669c07024a,6/14/2020,20:00,6/14/2020,20:30,31,1.33,38.26,-85.744,38.262,-85.737,1,20
a0b919f8-c598-5499-a9a2-664d8d1b7029,6/14/2020,20:00,6/14/2020,20:00,7,0.492,38.255,-85.749,38.258,-85.742,1,19
3f86275a-60e2-5638-bae2-841cd06a1df0,6/14/2020,20:00,6/14/2020,20:00,6,0.492,38.258,-85.748,38.261,-85.741,1,20
3e19dbff-e978-5a3f-b926-e0b1c43bc42d,6/14/2020,20:00,6/14/2020,20:15,18,0.452,38.258,-85.746,38.254,-85.743,1,19
